Protein	Gene	PROTEIN_ORIGINAL	x400x15-1	x400x15-2	x400x15-3	x400x5-1	x400x5-2	x400x5-3	x400xH15-1	x400xH15-2	x400xH15-3	x400xH5-1	x400xH5-2	x400xH5-3	x60kx15-1	x60kx15-2	x60kx15-3	x60kx5-1	x60kx5-2	x60kx5-3	x60kxH15-1	x60kxH15-2	x60kxH15-3	x60kxH5-1	x60kxH5-2	x60kxH5-3
Q9UBB5	MBD2	Q9UBB5	15.65336226	15.63260853	15.67902613	15.10575207	15.9658491	15.75160979	15.72643933	15.7178182	15.47464627	15.09171767	14.27856276	15.71198304	15.66690877	15.50687839	15.41726517	16.23724617	15.66174924	15.52290805	15.49592796	15.65756697	15.43695447	15.48141374	15.39254957	15.1934438
Q9UBB6	NCDN	Q9UBB6	15.0027148	15.07683592	14.94134435	15.3797405	15.43689199	15.5348355	14.6154838	14.38583474	14.58664377	14.84282788	14.82790876	14.62390724	15.08647629	15.00755772	15.29875045	15.17759844	14.85914856	14.96482026	14.25569692	14.8541559	14.87832187	14.07603752	14.61872651	15.17466299
Q9UBB9	TFIP11	Q9UBB9	14.25309934	13.6954855	13.94628164	13.36069424	13.82670539	13.89150482	13.39145926	13.74829324	13.69754349	14.36790232	14.00490999	14.28422972	13.68429083	14.20227806	14.23073639	14.03840107	13.66848181	13.902287	13.09953945	14.01432251	13.60031265	14.01758498	13.53837031	13.67149521
Q9UBC2	EPS15L1	Q9UBC2	13.9532295	14.05962626	14.09906069	13.8317842	14.59316317	14.84188712	13.79523218	14.09825257	13.88268431	14.41891732	14.03130405	14.4828812	13.93188078	14.04957659	14.17148064	14.59263635	13.55236118	13.93275642	13.48677799	14.5924821	14.17831473	14.15587744	13.43143995	13.92585481
Q9UBD5	ORC3	Q9UBD5	14.846768	14.59243094	14.25167221	14.94528114	14.44094192	14.51644141	14.2019099	14.00506398	13.867511	14.64040342	14.45847574	13.17499106	14.62693199	14.69076996	14.82193153	14.43528964	14.33599772	14.51553422	13.16076579	13.99189176	13.60058089	10.62337993	14.2207115	14.18694662
Q9UBE0	SAE1	Q9UBE0	15.83694021	15.61746912	15.63398586	16.3816013	15.73935722	15.67498672	15.4437188	14.6842777	15.47558027	15.27792914	15.13772563	15.08549032	15.52561815	15.62707396	15.82105334	15.52958722	15.3248384	15.56553631	14.71698666	15.36654731	15.2393384	13.96898158	15.33980158	15.45847618
Q9UBF2	COPG2	Q9UBF2	14.24902595	14.67688261	14.65181696	14.38545279	14.41296282	14.64264362	14.23101394	13.85919612	13.52329708	14.56848995	14.67307684	14.59636149	14.07964991	13.99841552	14.53398046	14.25297361	13.01403014	13.95101599	13.91218916	13.93036084	14.31059888	13.67867799	13.76295231	14.27372219
Q9UBF6	RNF7	Q9UBF6	16.80459643	16.46043125	16.53172829	12.85381644	16.34129375	16.27484317	16.61208479	16.60200081	16.49447051	16.69148095	16.65852259	16.46881876	12.96139371	16.47953719	16.26760943	16.58761633	16.48446236	NA	16.55083614	16.55535319	16.13400886	16.23149163	16.26657928	15.41957777
Q9UBF8	PI4KB	Q9UBF8	14.21969425	13.95100396	13.91413541	11.89623159	12.8977628	12.81800467	13.23075192	13.18595001	13.48605206	13.08424243	13.47322918	14.27436634	12.9820573	13.22697068	12.66375519	12.98094314	13.38552989	13.69514388	13.04464916	13.45636811	13.17352011	12.01974732	12.77605855	12.53768091
Q9UBI1	COMMD3	Q9UBI1	15.39338457	15.41871248	15.55230569	15.24422963	15.54509263	15.19400787	15.53168297	15.55891053	15.25749273	15.48461542	15.67294881	15.47770577	15.56202592	15.12328385	15.56716664	15.49473557	15.33910639	15.23031563	15.42014623	15.44716115	15.27136693	15.45539635	15.44047658	15.62006447
Q9UBI6	GNG12	Q9UBI6	16.370268	16.34061259	15.79073297	15.80626579	16.65310202	16.35705701	16.34974254	16.01801679	16.49945584	17.04407012	16.9802838	17.75735733	16.03236977	15.87532239	15.27052853	16.24943006	16.33530764	16.17804833	16.17295689	16.77219252	16.81670582	16.76362822	16.59851499	17.05110158
Q9UBI9	HECA	Q9UBI9	13.09691	13.3113858	13.38790786	13.31228187	13.4138351	13.78325671	NA	NA	13.07385722	13.57206089	12.64641709	13.993686	12.26630638	NA	NA	13.44347925	12.39595893	12.75595085	12.87932456	13.7598613	12.98848268	13.16303659	12.48843294	12.44253814
Q9UBK8	MTRR	Q9UBK8	NA	9.60723617	11.28663086	11.20403257	14.12817403	11.19195568	8.992104947	10.02641824	10.72685985	12.09864135	9.211182512	12.26116243	8.297185674	13.10356972	12.52165154	12.77881764	10.57754958	8.935381238	NA	12.10532553	8.931673726	NA	10.69072646	NA
Q9UBK9	UXT	Q9UBK9	15.76075511	15.73382549	15.76311139	14.35387992	15.91948115	15.55840418	14.92561461	14.8717504	14.99746908	15.2185137	15.01156294	14.76786932	15.10803321	15.08995101	15.88950661	15.54544577	15.38054026	15.62462857	14.59915354	15.71994336	15.35563612	15.12460532	15.06842982	15.09972115
Q9UBL3	ASH2L	Q9UBL3	14.05728529	14.02903371	14.15759021	13.76148269	12.66411781	14.26961194	14.09254664	14.10322752	14.27570229	12.97402651	14.86144474	13.5479577	14.34550285	13.83143329	14.3192296	14.42788426	14.0668901	14.24658895	13.55486138	14.85713451	14.03123038	13.48264347	13.10702369	14.05445447
Q9UBM7	DHCR7	Q9UBM7	14.81081647	12.98945377	15.55107221	16.0642992	14.64840252	15.55561758	13.64562629	13.45980334	12.48849093	14.69091816	14.42367639	12.76874035	15.43981146	15.45746925	15.65008139	15.62015053	14.39756256	15.39685836	14.20260129	13.89739948	14.36630127	13.37218669	14.22176017	13.94244589
Q9UBN7	HDAC6	Q9UBN7	12.27111854	11.61460314	13.30508061	12.49213203	12.87126103	12.13729064	11.90372603	12.25259154	12.75911344	12.96329686	12.81813198	12.847282	12.822392	13.81671891	12.55342305	12.59230622	12.8947216	12.82954424	12.00408753	12.46087477	12.75469998	12.66248961	12.19269358	12.73293107
Q9UBP0	SPAST	Q9UBP0	14.55434433	14.45104622	13.73089654	13.91871479	14.35457266	14.74493392	14.94181357	14.33609895	14.35769847	14.99237937	14.19659162	14.51486046	14.36061084	14.69174536	13.71271709	14.54294064	14.51753707	14.40914799	13.7829926	14.7846994	14.22314993	14.49204255	14.29640187	14.60906747
Q9UBP6	METTL1	Q9UBP6	15.36290108	15.19882538	15.06481392	15.46081879	15.67851197	15.58800012	15.0827227	14.81250074	14.94059881	15.28058985	15.04485495	15.6143832	14.975448	15.2993911	15.31153019	15.32595274	15.14533361	15.23209732	15.01935997	15.3135184	15.1414618	14.93386998	14.99024879	15.17530882
Q9UBQ0	VPS29	Q9UBQ0	17.48156017	17.41395407	17.48454031	18.15258436	16.9606505	17.31789761	16.4074922	17.01420464	16.98337788	17.09628595	17.19057744	15.42282085	17.3363213	17.25767207	17.5107253	17.19435265	16.85465282	17.1872869	16.80055374	16.88455651	17.28337353	16.53111886	16.86361397	16.98074529
Q9UBQ5	EIF3K	Q9UBQ5	16.67583655	16.69224353	16.39159226	17.45679812	16.72100589	16.49650209	16.28542748	15.87297874	16.13391633	16.2060866	16.23350318	16.27584476	16.37306093	16.51587246	16.43262314	16.42868588	16.28247799	16.83408471	16.57023516	15.84352576	15.22059864	16.00534526	16.0581255	15.87573462
Q9UBQ7	GRHPR	Q9UBQ7	16.3117531	16.43758245	16.25413319	16.26438299	16.45024251	16.44458746	16.23136635	16.06882998	16.19496951	16.49508534	16.51441295	16.76798126	16.22950391	16.36709559	16.02350409	16.44726563	16.23098273	16.26567712	15.84803181	16.49984923	16.23997305	16.49419793	16.03349319	16.55262595
Q9UBR2	CTSZ	Q9UBR2	17.01725114	16.78735887	17.03576954	16.76979012	17.08666968	17.13198974	16.93189322	17.00681003	16.77077395	16.91058069	16.72338102	17.12911649	17.01779213	17.17729535	16.9884448	17.37499417	17.12075031	16.98469525	16.74422248	16.88593141	16.63920105	16.92812854	16.91473362	17.08678504
Q9UBS0	RPS6KB2	Q9UBS0	14.51346654	14.85792932	14.68284927	14.37574904	15.04831135	14.88764568	14.77861523	14.69364593	14.43795352	15.26301153	15.02142476	14.49341537	14.40061429	14.60167791	14.93959066	14.76034471	14.16508146	14.58350469	14.41305149	16.40248503	15.42360755	14.68611557	15.02575397	15.09698511
Q9UBS4	DNAJB11	Q9UBS4	15.65635753	15.61040183	15.43119666	15.44113178	15.79041065	15.8435592	15.23952299	15.50299541	15.67433659	15.90876386	15.80957155	15.92728885	15.67522253	15.61543962	15.5307845	15.79473162	15.65131426	15.56961	15.43000619	15.4964921	15.7263171	15.4626282	15.84080983	15.48942303
Q9UBS8	RNF14	Q9UBS8	12.28220814	12.9451928	12.17725758	14.26991442	13.93776477	14.84877189	12.6633678	11.94945478	11.64651158	14.42030746	13.00376614	14.41272358	13.76020336	13.73006251	13.56928283	14.13340636	12.68132415	14.18638588	13.54041785	13.42171172	14.22243208	13.18228985	12.62844444	12.74635267
Q9UBT2	UBA2	Q9UBT2	16.62177132	16.53078554	16.56150241	16.80497054	16.67945213	16.72509523	16.38301125	16.24896279	16.32492461	16.34951101	16.31725934	15.82494055	16.51720074	16.62891409	16.62621062	16.44868806	16.38447139	16.49393175	16.06552081	16.25972185	16.42842285	16.04359712	16.34722038	16.31203838
